key,value,date
.md,0.082,3/10/13
".html""",0.000,3/10/13
.keep,0.000,3/10/13
rails,0.000,3/10/13
.zoo,0.000,3/10/13
MIT-LICENSE,0.000,3/10/13
.document,0.000,3/10/13
raw_email_quoted_with_0d0a,0.000,3/10/13
.dtd,0.000,3/10/13
.ru,0.000,3/10/13
RAILS_VERSION,0.000,3/10/13
.rake,0.002,3/10/13
raw_email_with_partially_quoted_subject,0.000,3/10/13
.styles,0.000,3/10/13
.bak,0.000,3/10/13
.erb~,0.000,3/10/13
.y,0.000,3/10/13
.raw,0.000,3/10/13
.empty_directory,0.000,3/10/13
line_statistics,0.000,3/10/13
.png,0.000,3/10/13
.gitignore,0.000,3/10/13
.builder,0.000,3/10/13
.javascript,0.000,3/10/13
generate_tables,0.000,3/10/13
.yml,0.004,3/10/13
.coffee,0.001,3/10/13
.scss,0.000,3/10/13
test,0.000,3/10/13
...w_email_with_invalid_characters_in_content_type,0.000,3/10/13
bracketed_utf8_param,0.000,3/10/13
.rxml,0.000,3/10/13
.ico,0.000,3/10/13
profile,0.000,3/10/13
setup,0.000,3/10/13
rake,0.000,3/10/13
.txt,0.000,3/10/13
.rdoc,0.002,3/10/13
gitignore,0.000,3/10/13
welcome,0.000,3/10/13
update,0.000,3/10/13
.gemspec,0.000,3/10/13
.tt,0.001,3/10/13
raw_email13,0.000,3/10/13
Rakefile,0.002,3/10/13
utf8_filename,0.000,3/10/13
raw_email10,0.000,3/10/13
".js""",0.000,3/10/13
dont_pick_me,0.000,3/10/13
.md ,0.000,3/10/13
USAGE,0.000,3/10/13
console,0.000,3/10/13
.mab,0.000,3/10/13
.erb,0.005,3/10/13
.js,0.000,3/10/13
.ruby,0.000,3/10/13
".css""",0.000,3/10/13
.sql,0.000,3/10/13
raw_email12,0.000,3/10/13
admin,0.000,3/10/13
malformed~,0.000,3/10/13
".zoo""",0.000,3/10/13
.yaml,0.000,3/10/13
.css,0.000,3/10/13
raw_email3,0.000,3/10/13
raw_email2,0.000,3/10/13
.lock,0.001,3/10/13
raw_email7,0.000,3/10/13
raw_email6,0.000,3/10/13
raw_email5,0.000,3/10/13
raw_email4,0.000,3/10/13
.html,0.001,3/10/13
raw_email9,0.000,3/10/13
raw_email8,0.000,3/10/13
.csv,0.000,3/10/13
bundle,0.000,2/10/13
.haml,0.000,2/10/13
Gemfile,0.001,2/10/13
raw_email_with_nested_attachment,0.000,2/10/13
.rb,0.577,2/10/13
symlinked,0.000,2/10/13
.gitkeep,0.000,2/10/13
README,0.000,2/10/13
single_utf8_param,0.000,2/10/13
.md,0.083,2/10/13
".html""",0.000,2/10/13
rails,0.000,2/10/13
.zoo,0.000,2/10/13
MIT-LICENSE,0.000,2/10/13
.document,0.000,2/10/13
raw_email_quoted_with_0d0a,0.000,2/10/13
.dtd,0.000,2/10/13
.ru,0.000,2/10/13
RAILS_VERSION,0.000,2/10/13
.rake,0.002,2/10/13
raw_email_with_partially_quoted_subject,0.000,2/10/13
.styles,0.000,2/10/13
.bak,0.000,2/10/13
.erb~,0.000,2/10/13
.y,0.000,2/10/13
.raw,0.000,2/10/13
.empty_directory,0.000,2/10/13
line_statistics,0.000,2/10/13
.png,0.000,2/10/13
.gitignore,0.000,2/10/13
.builder,0.000,2/10/13
.javascript,0.000,2/10/13
